key,full name
张少立,张少立(Zhang Shaoli)
叶一青,叶一青(Ye Yiqing)
马莉,马莉(Ma Li)
罗志雄,罗志雄(Luo Zhixiong)
张学辅,张学辅(Zhang Xuefu)
王燕熙,王燕熙(Wang Yanxi)
惠景林,惠景林(Hui Jinglin)
黄洁萍,黄洁萍(Huang Jieping)
托乎地·艾则孜,托乎地·艾则孜(Tuohudi Ezezi (Uyghur))
韩光,韩光(Han Guang)
李琦,李琦(Li Qi)
任鹏远,任鹏远(Ren Pengyuan)
吉国祥,吉国祥(Ji Guoxiang)
高占非,高占非(Gao Zhanfei)
马小龙,马小龙(Ma Xiaolong)
范崇敏,范崇敏(Fan Chongmin)
赵振涛,赵振涛(Zhao Zhentao)
赵乐璞,赵乐璞(Zhao Lepu)
李锦富,李锦富(Li Jinfu)
梁英俊,梁英俊(Liang Yingjun)
石联星,石联星(Shi Lianxing)
刘保德,刘保德(Liu Baode)
李大德,李大德(Li Dade)
孙长瑞,孙长瑞(Sun Zhangrui)
徐伟杰,徐伟杰(Xu Weijie)
张鸿眉,张鸿眉(Zhang Hongmei)
寇春华,寇春华(Kou Chunhua)
包锦芝,包锦芝(Bao Jinzhi)
蒋传钢,蒋传钢(Jiang Chuangang)
崔碧玉,崔碧玉(Cui Biyu)
江定仙,江定仙(Jiang Dingxian)
郑嘉森,郑嘉森(Zheng Jiasen)
张燕,张燕(Zhang Yan)
赛时礼,赛时礼(Sai Shili)
李瑛,李瑛(Li Ying)
时汉威,时汉威(Shi Hanwei)
邵金键,邵金键(Shao Jinjian)
上海市戏曲学校,上海市戏曲学校(Shanghai Opera School)
查富国,查富国(Cha Fuguo)
邵冲飞,邵冲飞(Shao Chongfei)
王梦云,王梦云(Wang Mengyun)
上海电影乐团,上海电影乐团(Shanghai Film Orchestra)
冯振华,冯振华(Feng Zhenhua)
沈贵玉,沈贵玉(Shen Guiyu)
沈剡,沈剡(Shen Yan)
河南省曲剧团,河南省曲剧团(Henan Provincial Opera Troupe)
王公序,王公序(Wang Gongxu)
刘习中,刘习中(Liu Xizhong)
苏德,苏德(Su De)
爱丽君,爱丽君(Ai Lijun)
邱煜,邱煜(Qiu Yu)
思华,思华(Si Hua)
旅大市杂技团,旅大市杂技团(Lvda Acrobatic Troupe)
刘藩,刘藩(Liu Fan)
邢德润,邢德润(Xing Derun)
晋阿虎,晋阿虎(Jin Ahu)
刘宝玺,刘宝玺(Liu Baoxi)
石灵,石灵(Shi Ling)
仲林,仲林(Zhong Lin)
王礎,王礎(Wang Chu)
姚曦白,姚曦白(Yao Xibai)
张云峰,张云峰(Zhang Yunfeng)
石炎,石炎(Shi Yan)
严肃,严肃(Yan Su)
史美明,史美明(Shi Meiming)
佟适古,佟适古(Tong Shigu)
康玉洁,康玉洁(Kang Yujie)
江化霖,江化霖(Jiang Hualin)
王韵华,王韵华(Wang Yunhua)
季明,季明(Ji Ming)
莲蒂,莲蒂(Lian Di)
彭荆风,彭荆风(Peng Jingfeng)
陆洪恩,陆洪恩(Lu Hongen)
韩德山,韩德山(Han Deshan)
王梅金,王梅金(Wang Meijin)
张兰芳,张兰芳(Zhang Lanfang)
明子,明子(Ming Zi)
集体创作,集体创作(collective creation)
李瑞南,李瑞南(Li Ruinan)
空军政治部文工团歌舞团乐队,空军政治部文工团歌舞团乐队(Air Force Political Department Song and Dance Troupe Band)
凌国康,凌国康(Ling Guokang)
陈玉卿,陈玉卿(Chen Yuqing)
腊东音波,腊东音波(La Dong Yin Bo (Jingpo))
李璟,李璟(Li Jing)
罗安定,罗安定(Luo Anding)
油达民,油达民(You Damin)
穆祥英,穆祥英(Mu Xiangying)
李素萍,李素萍(Li Suping)
李爱国,李爱国(Li Aiguo)
徐洪芳,徐洪芳(Xu Hongfang)
高安县地方剧团,高安县地方剧团(Gaoan County Local Theater Troupe)
王培力,王培力(Wang Peili)
马萍,马萍(Ma Ping)
许诚,许诚(Xu Cheng)
费兴生,费兴生(Fei Xingsheng)
李富贵,李富贵(Li Fugui)
傅成勋,傅成勋(Fu Chengxun)
朱薇江,朱薇江(Zhu Weijiang)
李志远,李志远(Li Zhiyuan)
于仲莲,于仲莲(Yu Zhonglian)
李汉三,李汉三(Li Hansan)
明宜,明宜(Ming Yi)
铁江海,铁江海(Tie Jianghai)
韩刚,韩刚(Han Gang)
解钟声,解钟声(Jie Zhongsheng)
魏瑞娟,魏瑞娟(Wei Ruijuan)
苍定安,苍定安(Cang Dingan)
六龄童,六龄童(Liu Lingtong)
李崇望,李崇望(Li Chongwang)
李文德,李文德(Li Wende)
袁雪芬,袁雪芬(Yuan Xuefen)
何海曦,何海曦(He Haixi)
罗国梁,罗国梁(Luo Guoliang)
寒声,寒声(Han Sheng)
舒笑言,舒笑言(Shu Xiaoyan)
明宣,明宣(Ming Xuan)
中央歌舞团,中央歌舞团(Central Song and Dance Troupe)
曹慧麟,曹慧麟(Cao Huilin)
王宝成,王宝成(Wang Baocheng)
李保罗,李保罗(Li Baoluo)
朱传茗,朱传茗(Zhu Chuanming)
赵桂元,赵桂元(Zhao Guiyuan)
稽启明,稽启明(Ji Qiming)
王凤轩,王凤轩(Wang Fengxuan)
王志建,王志建(Wang Zhijian)
凌子风,凌子风(Ling Zifeng)
张犟,张犟(Zhang Jiang)
空军政治部文工团编导组集体创作-牛畅,空军政治部文工团编导组集体创作-牛畅(Aviation Art Troupe represented by Niu Chang)
姜云德,姜云德(Jiang Yunde)
中国京剧院乐队,中国京剧院乐队(China Peking Opera Orchestra)
葛炎,葛炎(Ge Yan)
马精武,马精武(Ma Jingwu)
安伯英,安伯英(An Boying)
巴牙洪,巴牙洪(Ba Yahong)
吕长福,吕长福(Lv Zhangfu)
梁信,梁信(Liang Xin)
赵玉珠,赵玉珠(Zhao Yuzhu)
刘致中,刘致中(Liu Zhizhong)
韩维钧,韩维钧(Han Weijun)
白平,白平(Bai Ping)
杨龙生,杨龙生(Yang Longsheng)
王永序,王永序(Wang Yongxu)
周正宇,周正宇(Zhou Zhengyu)
牟维翰,牟维翰(Mou Weihan)
唐素维,唐素维(Tang Suwei)
胡宏华,胡宏华(Hu Honghua)
毛根,毛根(Mao Gen)
李忆兰,李忆兰(Li Yilan)
宝坻县社员赵勤,宝坻县社员赵勤(Zhao Qin from Baodi Commune)
王德成,王德成(Wang Decheng)
阿部来,阿部来(A Bulai)
陈延兴,陈延兴(Chen Yanxing)
胡小菡,胡小菡(Hu Xiaohan)
赵桂兰,赵桂兰(Zhao Guilan)
崔照升,崔照升(Cui Zhaosheng)
王敏生,王敏生(Wang Minsheng)
张慧君,张慧君(Zhang Huijun)
筱媛娜,筱媛娜(Xiao Yuanna)
赵长青,赵长青(Zhao Zhangqing)
裘幼凤,裘幼凤(Qiu Youfeng)
王绍平,王绍平(Wang Shaoping)
胡小菌,胡小菌(Hu Xiaojun)
赵剑秋,赵剑秋(Zhao Jianqiu)
宋戈,宋戈(Song Ge)
高国栋,高国栋(Gao Guodong)
马淑秋,马淑秋(Ma Shuqiu)
谭开翠,谭开翠(Tan Kaicui)
史超,史超(Shi Chao)
任杰,任杰(Ren Jie)
范酒仲,范酒仲(Fan Jiuzhong)
佟明林,佟明林(Tong Minglin)
李仲子,李仲子(Li Zhongzi)
市晋剧团,市晋剧团(City Jin Opera Troupe)
齐书民,齐书民(Qi Shumin)
张文君,张文君(Zhang Wenjun)
山西晋南蒲剧院音乐组,山西晋南蒲剧院音乐组(Shanxi Jinnanpu Theater Music Group)
李玉泽,李玉泽(Li Yuze)
叶至诚,叶至诚(Ye Zhicheng)
尚长麟,尚长麟(Shang Zhanglin)
王路西,王路西(Wang Luxi)
房友良,房友良(Fang Youliang)
史久峰,史久峰(Shi Jiufeng)
霍德集,霍德集(Huo Deji)
殷惟慧,殷惟慧(Yin Weihui)
季文彦,季文彦(Ji Wenyan)
于纯绵,于纯绵(Yu Chunmian)
蒋振楼,蒋振楼(Jiang Zhenlou)
汪露,汪露(Wang Lu)
勒排玛瑞,勒排玛瑞(Le Pai Ma Rui (Jingpo))
叶贺,叶贺(Ye He)
上海电影学校老师集体,上海电影学校老师集体(Shanghai Film School Teachers Collective)
王腾仁,王腾仁(Wang Tengren)
素万金,素万金(Su Wanjin)
季梅芳,季梅芳(Ji Meifang)
应萱,应萱(Ying Xuan)
孙英男,孙英男(Sun Yingnan)
高润湘,高润湘(Gao Runxiang)
王晓风,王晓风(Wang Xiaofeng)
徐连凯,徐连凯(Xu Liankai)
江苏省扬剧团,江苏省扬剧团(Jiangsu Yang Opera Troupe)
周教大,周教大(Zhou Jiaoda)
徐方,徐方(Xu Fang)
李有珍,李有珍(Li Youzhen)
余谱成,余谱成(Yu Pucheng)
克里木,克里木(Ke Limu)
冯德耀,冯德耀(Feng Deyao)
赵景云,赵景云(Zhao Jingyun)
金迪,金迪(Jin Di)
宋家祺,宋家祺(Song Jiaqi)
白雅泉,白雅泉(Bai Yaquan)
文泉,文泉(Wen Quan)
李巨人,李巨人(Li Juren)
王国琛,王国琛(Wang Guochen)
王治刚,王治刚(Wang Zhigang)
王学武,王学武(Wang Xuewu)
田振东,田振东(Tian Zhendong)
甘肃省武威专区人民歌舞剧团,甘肃省武威专区人民歌舞剧团(People's Song and Dance Troupe of Wuwei District of Gansu Province)
王文煜,王文煜(Wang Wenyu)
蔡绍序,蔡绍序(Cai Shaoxu)
贺汝瑜,贺汝瑜(He Ruyu)
沈天荫,沈天荫(Shen Tianyin)
石燕,石燕(Shi Yan)
伊明,伊明(Yi Ming)
曾绍美,曾绍美(Ceng Shaomei)
袁耀东,袁耀东(Yuan Yaodong)
郭振清,郭振清(Guo Zhenqing)
许帼华,许帼华(Xu Guohua)
李伯坚,李伯坚(Li Bojian)
高如平,高如平(Gao Ruping)
刘洪铭,刘洪铭(Liu Hongming)
孙盛武,孙盛武(Sun Shengwu)
张玉,张玉(Zhang Yu)
上影管弦,上影管弦(Shanghai Film Orchestra)
才象真,才象真(Cai Xiangzhen)
金倩,金倩(Jin Qian)
牛彝,牛彝(Niu Yi)
游龙,游龙(You Long)
邢怡春,邢怡春(Xing Yichun)
赵青,赵青(Zhao Qing)
孙跃敏,孙跃敏(Sun Yuemin)
王龙楣,王龙楣(Wang Longmei)
章非,章非(Zhang Fei)
柳成,柳成(Liu Cheng)
徐明,徐明(Xu Ming)
黄运利,黄运利(Huang Yunli)
宋福寿,宋福寿(Song Fushou)
戈辛锷,戈辛锷(Ge Xine)
马薇,马薇(Ma Wei)
李锡鹏,李锡鹏(Li Xipeng)
林漠晨,林漠晨(Lin Mochen)
张逸民,张逸民(Zhang Yimin)
魏喜奎,魏喜奎(Wei Xikui)
朴祐,朴祐(Po You)
丁虹,丁虹(Ding Hong)
阮裴,阮裴(Ruan Pei)
郁履昂,郁履昂(Yu Lvang)
陈鲤庭,陈鲤庭(Chen Liting)
陈怀皑,陈怀皑(Chen Huaiai)
岑范,岑范(Cen Fan)
张玲,张玲(Zhang Ling)
辜朗晖,辜朗晖(Gu Langhui)
程振华,程振华(Cheng Zhenhua)
刘朝元,刘朝元(Liu Chaoyuan)
秋云芳,秋云芳(Qiu Yunfang)
可人,可人(Ke Ren)
空军政治部文工团管弦乐队,空军政治部文工团管弦乐队(Orchestra of the Art Troupe of the Political Department of the Air Force)
李进臣,李进臣(Li Jinchen)
解放军战斗文工团,解放军战斗文工团(People's Liberation Army Combat Art Troupe)
王立,王立(Wang Li)
罗及之,罗及之(Luo Jizhi)
赵长寿,赵长寿(Zhao Zhangshou)
郑一标,郑一标(Zheng Yibiao)
白龙,白龙(Bai Long)
田太萱,田太萱(Tian Taixuan)
李默然,李默然(Li Moran)
股敏,股敏(Gu Min)
林东昇,林东昇(Lin Dongsheng)
文浩,文浩(Wen Hao)
梅邨,梅邨(Mei Cun)
鲍月千,鲍月千(Bao Yueqian)
宫子丕,宫子丕(Gong Zipi)
吴振德,吴振德(Wu Zhende)
王荣华,王荣华(Wang Ronghua)
赵志安,赵志安(Zhao Zhian)
丁世玉,丁世玉(Ding Shiyu)
郑福成,郑福成(Zheng Fucheng)
山东省吕剧团乐队,山东省吕剧团乐队(Band of Lu Opera Troupe of Shandong Province)
林涛,林涛(Lin Tao)
李长华,李长华(Li Zhanghua)
钱浩亮,钱浩亮(Qian Haoliang)
张积年,张积年(Zhang Jinian)
卢怡,卢怡(Lu Yi)
夫泉,夫泉(Fu Quan)
克里木江,克里木江(Krimujon (Uyghur))
凌元,凌元(Ling Yuan)
凌兀,凌兀(Ling Wu)
张桂良,张桂良(Zhang Guiliang)
张琪,张琪(Zhang Qi)
陈福庭,陈福庭(Chen Futing)
王峰章,王峰章(Wang Fengzhang)
张琬,张琬(Zhang Wan)
唐元通,唐元通(Tang Yuantong)
战斗文工团乐队,战斗文工团乐队(Fighting Band)
叶浅予,叶浅予(Ye Qianyu)
李廷波,李廷波(Li Tingbo)
黄飞立,黄飞立(Huang Feili)
陈云华,陈云华(Chen Yunhua)
陈国为,陈国为(Chen Guowei)
孟贵彬,孟贵彬(Meng Guibin)
吐尔逊·艾山,吐尔逊·艾山(Turson Hasan (Uyghur))
毛爱莲,毛爱莲(Mao Ailian)
薛伯青,薛伯青(Xue Boqing)
陈虹,陈虹(Chen Hong)
吕玉堃,吕玉堃(Lv Yukun)
沈西林,沈西林(Shen Xilin)
闻达,闻达(Wen Da)
陆仲任,陆仲任(Lu Zhongren)
张振平,张振平(Zhang Zhenping)
尤素湘,尤素湘(You Suxiang)
程明秦,程明秦(Cheng Mingqin)
桑坪,桑坪(Sang Ping)
崔书凤,崔书凤(Cui Shufeng)
顾梦鹤,顾梦鹤(Gu Menghe)
孟宪弟,孟宪弟(Meng Xiandi)
中央广播乐团合唱队,中央广播乐团合唱队(China Central Broadcasting Orchestra Chorus)
阎德奎,阎德奎(Yan Dekui)
辛青华,辛青华(Xin Qinghua)
尹义,尹义(Yin Yi)
华东人民广播电台广播乐团,华东人民广播电台广播乐团(East China People's Broadcasting Station Broadcasting Orchestra)
库利羌,库利羌(Ku Liqiang)
阮东英,阮东英(Ruan Dongying)
李浣清,李浣清(Li Huanqing)
郭美美,郭美美(Guo Meimei)
卓福生,卓福生(Zhuo Fusheng)
《东方红》作词组,《东方红》作词组(“Dongfanghong“ lyrics)
张振鹤,张振鹤(Zhang Zhenhe)
唐江,唐江(Tang Jiang)
敬然,敬然(Jing Ran)
楚剧科音乐组,楚剧科音乐组(Chu Opera Department Music Group)
郑世春,郑世春(Zheng Shichun)
刘春海,刘春海(Liu Chunhai)
木定马都,木定马都(Mu Ding Ma Du (Jingpo))
柴秀群,柴秀群(Chai Xiuqun)
傅全香,傅全香(Fu Quanxiang)
H·克留柯夫,H·克留柯夫(Nikolai Kryukov (Russian))
索南绕登,索南绕登(Suonan Raodeng (Tibetan))
柏李,柏李(Bo Li)
王音镟,王音镟(Wang Yinxuan)
杨宗琦,杨宗琦(Yang Zongqi)
杨世雅,杨世雅(Yang Shiya)
陈翼青,陈翼青(Chen Yiqing)
张孔凡,张孔凡(Zhang Kongfan)
东北军政大学宣传队全体,东北军政大学宣传队全体(Northeast Military and Political University Propaganda Team)
张璋,张璋(Zhang Zhang)
徐曼,徐曼(Xu Man)
沈铭,沈铭(Shen Ming)
高振环,高振环(Gao Zhenhuan)
龚连清,龚连清(Gong Lianqing)
闻林泉,闻林泉(Wen Linquan)
刘少春,刘少春(Liu Shaochun)
黄群,黄群(Huang Qun)
张璞,张璞(Zhang Pu)
杨华生,杨华生(Yang Huasheng)
阎亚民,阎亚民(Yan Yamin)
李建波,李建波(Li Jianbo)
高永安,高永安(Gao Yongan)
吴传谦,吴传谦(Wu Chuanqian)
沈小梅,沈小梅(Shen Xiaomei)
姜克贵,姜克贵(Jiang Kegui)
梁金,梁金(Liang Jin)
陆仲伯,陆仲伯(Lu Zhongbo)
方绮纨,方绮纨(Fang Qiwan)
北京电影制片厂管弦乐队,北京电影制片厂管弦乐队(Beijing Film Studio Orchestra)
叶仁,叶仁(Ye Ren)
邬美珍,邬美珍(Wu Meizhen)
李亚林,李亚林(Li Yalin)
商易,商易(Shang Yi)
杨忠源,杨忠源(Yang Zhongyuan)
中央歌舞团民族管弦乐队,中央歌舞团民族管弦乐队(National Orchestra of China National Song and Dance Troupe)
戴后明,戴后明(Dai Houming)
何菊生,何菊生(He Jusheng)
和谷岩,和谷岩(He Guyan)
左运前,左运前(Zuo Yunqian)
雷变影,雷变影(Lei Bianying)
张松如,张松如(Zhang Songru)
裘辑星,裘辑星(Qiu Jixing)
王曼苓,王曼苓(Wang Manling)
李英儒,李英儒(Li Yingru)
毕福生,毕福生(Bi Fusheng)
林冬白,林冬白(Lin Dongbai)
邵珍,邵珍(Shao Zhen)
赵玉秀,赵玉秀(Zhao Yuxiu)
李家光,李家光(Li Jiaguang)
罗玉甫,罗玉甫(Luo Yufu)
许书美,许书美(Xu Shumei)
杨华瑞,杨华瑞(Yang Huarui)
新影乐团,新影乐团(New Film Orchestra)
冯喆,冯喆(Feng Zhe)
张晶祥,张晶祥(Zhang Jingxiang)
汪知秀,汪知秀(Wang Zhixiu)
张新元,张新元(Zhang Xinyuan)
中国人民解放军歌舞团,中国人民解放军歌舞团(Chinese People's Liberation Army Song and Dance Troupe)
孙明珠,孙明珠(Sun Mingzhu)
朱月影,朱月影(Zhu Yueying)
郭艺文,郭艺文(Guo Yiwen)
姜宏轩,姜宏轩(Jiang Hongxuan)
杨启天,杨启天(Yang Qitian)
罗丹,罗丹(Luo Dan)
赵羽翔,赵羽翔(Zhao Yuxiang)
肖林,肖林(Xiao Lin)
云南人民艺术剧院歌舞团,云南人民艺术剧院歌舞团(Yunnan People's Art Theater Song and Dance Troupe)
上海市实验歌剧院民族乐队,上海市实验歌剧院民族乐队(National Orchestra of Shanghai Experimental Opera House)
杨琼,杨琼(Yang Qiong)
卢景义,卢景义(Lu Jingyi)
王晶华,王晶华(Wang Jinghua)
高秋,高秋(Gao Qiu)
华伟民,华伟民(Hua Weimin)
王汉庸,王汉庸(Wang Hanyong)
关巩声,关巩声(Guan Gongsheng)
许亮,许亮(Xu Liang)
林务夏,林务夏(Lin Wuxia)
集体创作-庄新儒,集体创作-庄新儒(Collective creation represented by Zhuang Xinru)
赫捷耶夫,赫捷耶夫(Khteyev (Uyghur))
赵文江,赵文江(Zhao Wenjiang)
张生,张生(Zhang Sheng)
姚颖,姚颖(Yao Ying)
郭殿昌,郭殿昌(Guo Dianchang)
李孟尧,李孟尧(Li Mengyao)
中央音乐学院合唱队,中央音乐学院合唱队(Central Conservatory of Music Chorus)
马陋夫,马陋夫(Ma Loufu)
孙静箴,孙静箴(Sun Jingzhen)
胡大德,胡大德(Hu Dade)
唐佐辉,唐佐辉(Tang Zuohui)
安徽省第二届戏曲会演安庆地区代表团,安徽省第二届戏曲会演安庆地区代表团(Anqing Regional Delegation of the 2nd Anhui Opera Festival)
刘鸿文,刘鸿文(Liu Hongwen)
黎季萍,黎季萍(Li Jiping)
韶华,韶华(Shao Hua)
梁剡,梁剡(Liang Yan)
张孝君,张孝君(Zhang Xiaojun)
康安声,康安声(Kang Ansheng)
徐枫,徐枫(Xu Feng)
董长明,董长明(Dong Zhangming)
白会山,白会山(Bai Huishan)
郭堂虎,郭堂虎(Guo Tanghu)
陈蝉,陈蝉(Chen Chan)
龚式和,龚式和(Gong Shihe)
热依罕·克里木,热依罕·克里木(Reyhan Kerim (Uyghur))
无锡市曲艺团,无锡市曲艺团(Wuxi Quyi Troupe)
张石川,张石川(Zhang Shichuan)
杜镇林,杜镇林(Du Zhenlin)
库尔班·依布拉音,库尔班·依布拉音(Kurban Ibrahim (Uyghur))
陈宣笙,陈宣笙(Chen Xuansheng)
史进,史进(Shi Jin)
小盖叫天,小盖叫天(Gai Jiaotian Jr)
姚繁昌,姚繁昌(Yao Fanchang)
乐水智,乐水智(Le Shuizhi)
云照光,云照光(Yun Zhaoguang)
阎争,阎争(Yan Zheng)
沙原,沙原(Sha Yuan)
尹一青,尹一青(Yin Yiqing)
常兰,常兰(Chang Lan)
湖北省戏曲学校楚剧科,湖北省戏曲学校楚剧科(Chu Opera Department of Hubei Provincial Opera School)
李明启,李明启(Li Mingqi)
周以勤,周以勤(Zhou Yiqin)
张茜莲,张茜莲(Zhang Qianlian)
金玉奎,金玉奎(Jin Yukui)
杨建业,杨建业(Yang Jianye)
郑保民,郑保民(Zheng Baomin)
张凤祥,张凤祥(Zhang Fengxiang)
成兆薫,成兆薫(Cheng Zhaoxun)
丹森尼玛,丹森尼玛(Dansenima (Mongolian))
马中兀,马中兀(Ma Zhongwu)
陕西省商雒剧团,陕西省商雒剧团(Shangluo Theater Troupe of Shaanxi Province)
范雪朋,范雪朋(Fan Xuepeng)
刘淑芳,刘淑芳(Liu Shufang)
王瑞杰,王瑞杰(Wang Ruijie)
刘玉兰,刘玉兰(Liu Yulan)
中国京剧院四团乐队,中国京剧院四团乐队(The Fourth Troupe of the Peking Opera Company of China)
林泱泱,林泱泱(Lin Yangyang)
樊家全,樊家全(Fan Jiaquan)
陕西省秦腔电影剧团,陕西省秦腔电影剧团(Shaanxi Qin Opera Film Troupe)
梁寒光,梁寒光(Liang Hanguang)
殷雨宾,殷雨宾(Yin Yubin)
马中元,马中元(Ma Zhongyuan)
何宝锭,何宝锭(He Baoding)
陆辰生,陆辰生(Lu Chensheng)
石增祥,石增祥(Shi Zengxiang)
刘荣春,刘荣春(Liu Rongchun)
尚华,尚华(Shang Hua)
王玉胡,王玉胡(Wang Yuhu)
董克毅,董克毅(Dong Keyi)
吴应炬,吴应炬(Wu Yingju)
余振寰,余振寰(Yu Zhenhuan)
沈红笑,沈红笑(Shen Hongxiao)
吴文奎,吴文奎(Wu Wenkui)
沙玉华,沙玉华(Sha Yuhua)
郭漱石,郭漱石(Guo Shushi)
段时俊,段时俊(Duan Shijun)
左大玢,左大玢(Zuo Dabin)
赵小亭,赵小亭(Zhao Xiaoting)
尹达,尹达(Yin Da)
徐玉芳,徐玉芳(Xu Yufang)
郭石梅,郭石梅(Guo Shimei)
张文奇,张文奇(Zhang Wenqi)
马融,马融(Ma Rong)
杨甦,杨甦(Yang Su)
马世哨,马世哨(Ma Shishao)
史健,史健(Shi Jian)
中央音乐学院合唱团,中央音乐学院合唱团(Central Conservatory of Music Chorus)
何彬,何彬(He Bin)
潘凤霞,潘凤霞(Pan Fengxia)
谢芳,谢芳(Xie Fang)
刘梅村,刘梅村(Liu Meicun)
高维启,高维启(Gao Weiqi)
周福棠,周福棠(Zhou Futang)
上海人民广播电台少年儿童广播合唱团,上海人民广播电台少年儿童广播合唱团(Shanghai People's Broadcasting Station Children's Broadcast Choir)
孟常华,孟常华(Meng Changhua)
卢景光,卢景光(Lu Jingguang)
寇纪文伟,寇纪文伟(Kou Jiwenwei)
刘长生,刘长生(Liu Zhangsheng)
蓝莺莺,蓝莺莺(Lan Yingying)
官德仁,官德仁(Guan Deren)
张之楚,张之楚(Zhang Zhichu)
新凤霞,新凤霞(Xin Fengxia)
刘言,刘言(Liu Yan)
中国铁路文工团杂技团,中国铁路文工团杂技团(China Railway Art Troupe Acrobatic Troupe)
广东潮剧院一团乐队,广东潮剧院一团乐队(Guangdong Teochew Theater Orchestra)
丁紫臣,丁紫臣(Ding Zichen)
霍文文,霍文文(Huo Wenwen)
陈残云,陈残云(Chen Canyun)
钱理群,钱理群(Qian Liqun)
左希宾,左希宾(Zuo Xibin)
桑夫,桑夫(Sang Fu)
斋晓梦,斋晓梦(Zhai Xiaomeng)
新影乐队,新影乐队(new movie band)
蔡西冷,蔡西冷(Cai Xileng)
奚玉凤,奚玉凤(Xi Yufeng)
胡春连,胡春连(Hu Chunlian)
王光明,王光明(Wang Guangming)
裴斐,裴斐(Pei Fei)
谢光喜,谢光喜(Xie Guangxi)
帕蒂曼·库尔班,帕蒂曼·库尔班(Patiman Kurban (Uyghur))
金励,金励(Jin Li)
陈步发,陈步发(Chen Bufa)
杜凤侠,杜凤侠(Du Fengxia)
陈衍,陈衍(Chen Yan)
葛兴萼,葛兴萼(Ge Xinge)
胡志,胡志(Hu Zhi)
梅兰芳,梅兰芳(Mei Lanfang)
罗辉,罗辉(Luo Hui)
常前,常前(Chang Qian)
孙正,孙正(Sun Zheng)
徐占春,徐占春(Xu Zhanchun)
唐山市京剧团集体创作,唐山市京剧团集体创作(Collective creation by Tangshan Peking Opera Troupe)
刘晶昆,刘晶昆(Liu Jingkun)
葛琴,葛琴(Ge Qin)
新影管弦乐队,新影管弦乐队(New Movie Orchestra)
池宁,池宁(Chi Ning)
马师曾,马师曾(Ma Shiceng)
何化居,何化居(He Huaju)
常青真,常青真(Chang Qingzhen)
关鹏,关鹏(Guan Peng)
汉中歌剧团,汉中歌剧团(Hanzhong Opera Troupe)
关嘉丽,关嘉丽(Guan Jiali)
赵威,赵威(Zhao Wei)
陈衷,陈衷(Chen Zhong)
左山,左山(Zuo Shan)
李远荣,李远荣(Li Yuanrong)
中央歌剧舞剧院,中央歌剧舞剧院(Central Opera and Dance Theater)
杨子纯,杨子纯(Yang Zichun)
姚姚,姚姚(Yao Yao)
林子丹,林子丹(Lin Zidan)
龚枚,龚枚(Gong Mei)
刘西林,刘西林(Liu Xilin)
华传浩,华传浩(Hua Chuanhao)
沈侠民,沈侠民(Shen Xiamin)
袁玫,袁玫(Yuan Mei)
韩登庆,韩登庆(Han Dengqing)
关敬熙,关敬熙(Guan Jingxi)
赵民强,赵民强(Zhao Minqiang)
张鸿祥,张鸿祥(Zhang Hongxiang)
达式常,达式常(Da Shichang)
沈默君,沈默君(Shen Mojun)
梁波罗,梁波罗(Liang Boluo)
王宝昆,王宝昆(Wang Baokun)
于照寒,于照寒(Yu Zhaohan)
李永周,李永周(Li Yongzhou)
黄唤民,黄唤民(Huang Huanmin)
杨恩惠,杨恩惠(Yang Enhui)
霍益仲,霍益仲(Huo Yizhong)
B·拉东斯卡娅,B·拉东斯卡娅(Viktoriya Radunskaya (Russian))
紫千,紫千(Zi Qian)
蒋荣花,蒋荣花(Jiang Ronghua)
集体创作-李孝充,集体创作-李孝充(Collective creation represented by Li Xiaochong)
裘盛戎,裘盛戎(Qiu Shengrong)
陈策斌,陈策斌(Chen Cebin)
刘生彦,刘生彦(Liu Shengyan)
军乐团管弦乐队,军乐团管弦乐队(military band orchestra)
张漫涛,张漫涛(Zhang Mantao)
赵楚玉,赵楚玉(Zhao Chuyu)
薛惠玉,薛惠玉(Xue Huiyu)
朱毅之,朱毅之(Zhu Yizhi)
东日波,东日波(Dong Ribo)
袁月华,袁月华(Yuan Yuehua)
孟君谋,孟君谋(Meng Junmou)
汪一之,汪一之(Wang Yizhi)
买买提·谢力甫,买买提·谢力甫(Maimat Xie Lifu (Uyghur))
谷中林,谷中林(Gu Zhonglin)
周企何,周企何(Zhou Qihe)
史元,史元(Shi Yuan)
毕永钦,毕永钦(Bi Yongqin)
