Key,Film Title,Year,Production,Type,Topic,Plot Summary
qian wan bu yao wang ji,千万不要忘记,1964,Beijing Film Studio,Feature,15,工人家庭出身的某电机厂青年工人丁少纯，原来工作积极热情，自从与家庭出身不好的姚玉娟结婚后，受岳母的影响，走上了追求生活享受的邪路，从此，工作消极，屡出事故。虽然其父丁海宽及好友季友良多次对他提醒，但毫无作用，以致于在岳母的怂恿下，他不惜旷工去打野鸭子，离开岗位时，慌乱中把家门上的钥匙掉在厂里的大电机里。岳母为了哄骗少纯，又配了一把钥匙，将自己原来的那把钥匙假充是少纯丢失的钥匙，险些给厂里酿成重大事故。幸亏丁少纯的父亲及时发现并帮助找到丢失的钥匙，才避免了事故的发生。少纯通过这件事，又经过父亲和同志们的帮助教育，终于觉悟。姚玉娟也从中吸取了教训，和母亲划清了思想界限。
cao yuan xiong ying,草原雄鹰,1964,Beijing Film Studio,Feature,6,大学生阿力和阿米娜毕业后被分配到天山伊犁马场工作，在这里阿米娜碰到了中专时期曾经与她要好过的同学卡得尔。卡得尔热情地为牧民服务，爱护马群，受到牧民的称赞。阿力沽名钓誉，骄傲自满，一心想成名成家；阿米娜则埋头理论研究，轻视实践。他们都看不起卡得尔。在一次给患肠套叠的病马动手术时，阿力害怕手术失败会给自己带来不好的影响，将手术推给了卡得尔，卡得尔为了铲除马的肠套叠疾病，不顾阿力的讽刺打击，也不因一次又一次的失败而气馁，坚持进行试验，使病马剖腹的手术终于获得成功。继之，阿米娜在一次母马难产、小驹佯死的情况下束手无策，卡得尔热情地帮助了她。现实教育了阿米娜，她决心向卡得尔学习，并渐渐对卡得尔产生好感。阿力想偕勘察草场的工作一举成名，不进行艰苦的调查，不请示领导就莽撞地将马群调到气候多变的黑山牧场去，造成了母马流产的事故。卡得尔奋不顾身地顶着风暴前往抢救，才避免了重大事故。最后，党组织和群众帮助阿力认识了错误，使他走上了正确的道路，三人并肩前进。
jian gan he bian,箭杆河边,1964,Beijing Film Studio,Opera,9,一九六二年夏，盘踞台湾的蒋介石军队叫嚣反攻大陆的消息传到北京郊区佟各庄后，地主分子佟善田乘机造谣破坏，妄图配合蒋军反攻大陆。佟各庄生产队党支书、模范饲养员庆奎老汉和妇女主任玉芳等经过研究，认为谣言出自佟善田，建议撤换掉佟善田的车把式。年轻的生产队长玉柱只顾生产，被地主的花言巧语所蒙蔽，他借农忙为理由，不接受庆奎等人的意见。经过生产队党支部开会决定，撤换了佟善田的车把式，玉柱思想仍然不通。佟被撤换后，拉拢落后分子二赖子，并破坏了箭杆河边的小桥，企图暗害庆奎，幸被玉柱发现。佟又企图谋杀玉柱，被群众当场逮捕。这时，玉柱的姐姐玉芳也查明了十三年前杀害他们父亲的凶手正是佟善田，玉柱这才醒悟过来。
qing shan lian,青山恋,1964,Haiyan Film Studio,Feature,10,一九五九年春，老红军路春从部队复员回到离别二十多年的家乡，创建伐木场。建场初期，来了一批上海知识青年，他们虽然朝气蓬勃，但却有着各种各样的动机和理想：有些人踏踏实实，安心工作；有些人挑肥拣瘦，强调个人的兴趣和才能。中专毕业生寄望，以为自己有技术，一心想搞技术工作，不愿干体力劳动的活，不安心工作，以致于运送木料时发生了翻车事故，但他并没有从错误中吸取教训，并拒绝了女友徐英的善意劝阻，周情绪开了小差。后来在路春的帮助和教育下，提高了觉悟，改正了缺点，安心在林区工作了。
a shi ma,阿诗玛,1964,Haiyan Film Studio,Feature,15,在阿着底的地方，有一个美丽的白族姑娘阿诗玛，与勤劳勇敢的青年阿黑相爱。头人热布巴拉之子阿支慕阿诗玛的美丽，欲霸占阿诗玛。阿支先调戏阿诗玛，未遂；继之，让媒人海热带着厚礼前去逼婚，又被阿诗玛拒绝后，头人趁阿黑去远方牧羊之机，派人将阿诗玛劫走。途中，阿诗玛将与阿黑定情的山茶花掷入溪中，溪水倒流，传信给阿黑。阿黑急急赶回来救阿诗玛，被大山所阻，他用神箭射穿了大山，开出了一条路。阿支用尽种种威胁利诱的手段，都不能使阿诗玛屈服，他恼羞成怒，正要举鞭毒打阿诗玛的危急关头，阿黑飞马赶到。阿支提出要和阿黑赛歌，他们赛了三天歌，阿支赛输了，又企图用暗箭杀害阿黑。阿黑愤怒地用神箭射穿寨门和大厅的柱子，箭射在神生牌位上，任凭家丁们如何用劲拔，都拔不动。头人无法，只得将阿诗玛释放。阿诗玛和阿黑骑着马愉快地回家，他们来到溪边，被这美丽的景色吸引住了，就下马玩耍。阿支带人偷走了阿黑的神箭，放洪水淹死阿诗玛。阿黑悲痛地呼唤她的名字，水中出现阿诗玛的化石。
feng shou zhi hou,丰收之后,1964,Haiyan Film Studio,Feature,0,一九六二年，山东省胶东山区靠山庄大队农业获得丰收，大队党支部书记赵五婶主张在交足公粮、安排好社员生活、留足种子粮和储备粮后，把余粮卖给国家，支援社会主义建设。五婶的丈夫大队长赵大川，在坏分子王学孔的煽动下，自作主张地把余粮交给驴贩子出身的王老四去调换牲口。五婶抵制丈夫的本位主义思想，派人截回粮食，并揭发了王学孔和王老四合伙进行投机倒把的行为，使丈夫醒悟过来，把余粮卖给了国家。
li shan zi,李善子,1964,Haiyan Film Studio,Feature,12,平壤郊区农业合作社的女宣传员李善子，遵照金日成首相的教导，以细致的思想工作感染落后群众参加集体劳动。小商贩出身的福善婶，不爱参加集体劳动，还经常搬弄是非。{LINE_CUT}二流子官弼，不安心农村劳动，想进城找工作。李善子与官弼的女友英爱一起帮助他。官弼听信福善婶的挑拨，误会是李善子破坏他与英爱的婚姻，对李善子很有意见。{LINE_CUT}李善子了解到福善婶的亲人在战争年代被美帝国主义的飞机炸死的不幸遭遇后，处处在生活上关心她，使福善婶感到社会主义大家庭的温暖。官弼也在福善婶和英爱的解释下，消除了对李善子的误会。但由于资产阶级思想的发展，官弼仍然不顾李善子的劝告，离开农村去平壤找工作，途中他看见李善子奋不顾身堵塞江渠漏洞的英勇行为，很受感动，终于醒悟过来。{LINE_CUT}官弼的父亲崔镇午，私心比较重，做活偷工减料。一次，崔镇午因干活偷工减料，受到群众的批评，李善子要他返工，他一气之下躺倒装病不下地。李善子主动送药上门，又遭到崔的抢白。后来，崔发现李善子代他干活昏倒在田里的情景，很受感动。{LINE_CUT}在善子的带动和群众的努力下，农业社获得大丰收。官弼与女友英爱又重归于好。李善子受到金日成首相的接见。
bai qiu en dai fu,白求恩大夫,1964,Haiyan Film Studio & August First Film Studio,Feature,4,加拿大劳工进步党党员、著名外科医生诺尔曼·白求恩，一九三八年来到中国延安，同年六月进入晋察冀根据地，帮助中国人民的抗日斗争，他带领的流动医疗队活跃在山西、河北两省。白求恩总是亲临前线，就地施行手术，使伤员的死亡率大大降低。在医疗的同时，他还给八路军医护人员传授医疗技术，对工作极端的负责任，对同志对人民极端的热忱。有一次，白求恩在做手术时，手指割破遭感染，无法医治，不幸逝世。
jia ting wen ti,家庭问题,1964,Tianma Film Studio,Feature,12,钢铁厂工段长杜师傅的小儿子福民，中专毕业后被分配在杜师傅领导的车间当见习技术员。杜师傅发现福民有轻视体力劳动的思想，决定让他到车间当工人，从劳动中锻炼提高。可是福民却一心想当技术员和工程师，对爸爸很有意见，回家向母亲倾诉自己的委屈，得到了母亲的支持。于是，杜妻就请来了婆婆和大姨妈、小姨妈，联合围攻杜师傅，给福民说情，结果未能如愿。杜妻怕小儿子离家出走，硬要杜师傅向厂长要求让福民留做技术员。杜师傅看到要帮助福民，首先必须帮助老伴克服{QUOTE}望子成龙{QUOTE}的旧思想，于是他利用老伴不识字的弱点，写了一张叫厂长批评帮助福民妈的字条。福民妈拿着字条找厂长，正巧看到厂长送女务农的情景，很受教育，她没替儿子讲情就尴尬地走了。福民虽然在车间劳动，但觉得没有用武之地。在一次技术革新中，他闭门造车，设计了一张不切实际的图纸，后来经过哥哥福新的帮助，才设计成功。在试制当中，缺少两个皮带盘，杜师傅叫福民，福新到废料堆去寻找，而福民竟将别的车间的新皮带盘拿了来，受到杜师傅的严厉批评。通过这一系列事实的教育以及父亲和同志们的帮助，福民改正了缺点，迅速地成长起来。
ni hong deng xia de shao bing,霓虹灯下的哨兵,1964,Tianma Film Studio,Feature,0,解放初期，人民解放军的一个连队，进驻上海最繁华的南京路后，面对着资产阶级{QUOTE}糖衣炮弹{QUOTE}的进攻，{QUOTE}香风{QUOTE}毒气的腐蚀，排长陈喜受资产阶级{QUOTE}香风{QUOTE}的熏染，扔掉有补丁的布袜子，忘掉了解放军艰苦朴素的老传统。新战士童阿男，没有经受过严格的阶级斗争锻炼，有自由主义倾向，受了批评就擅自离开了部队，班长赵大大不习惯驻在这种花花绿绿的闹市里，认为有劲使不上，要求回到有仗打的地方去。连长鲁大成和指导员路华等，迅速觉察到问题的严重性，他们从阶级教育入手，进行{QUOTE}敌前练兵{QUOTE}正当童阿男离开连队，准备和资产阶级家庭出身的女友林媛媛去南京投考军政大学时，在林家他受到了林母的侮辱并被赶出了大门。继之，姐姐童阿香又遭到特务的谋害，幸被路华救下，路华因势利导，请来童阿男的母亲和老工人周德贵，向全连战士进行阶级教育，终于使陈喜、赵大大、童阿男提高了阶级觉悟，积极参加了这场灭资兴无的斗争。不久，美帝国主义发动侵朝战争，陈喜、童阿男被批准参加志愿军赴朝作战。
xue bei,血碑,1964,Tianma Film Studio,Feature,0,一九三零年，浙江西部山区贫苦农民林有山，不堪忍受地主吴展成的压迫，垦荒三年，开辟了一小块赖以活命的无主荒地，并向官府缴了税，领了地契。地主吴展成的儿子吴天豹意欲强行霸占。林妻与他论理，反遭迫害，青苗被毁，地契被撕，婴儿被摔死。林有山相信国民党县政府衙门能为民伸冤而去告状，反被打下冤狱。林妻忍无可忍，告到伪浙江省法院。审理案件的巫推事玩弄花招，表面释放林有山，假意传讯吴天豹，把林有山作了他升官发财的阶梯。林有山回到家乡，见房子被烧毁，妻子被惨杀，儿子志刚被逼逃亡，他怀着满腔冤愤，又携带女儿菊英，千里跋涉到南京，向伪最高法院告状，却被逐出门外，他舍身拦车喊冤，又遭凌辱。吴展成想用金钱收买林家父女，遭到林有山的拒绝、痛斥。继之，林有山身背黄榜，在南京大街小巷向过往行人伸诉冤情，揭露地主和贪官污吏的罪恶。反动当局非常恐惶，害死了林女菊英，将林有山关进疯人院。十年后，林从疯人院回到家乡，刻下一块要子孙后代记住这阶级深仇的碑石，然后含冤碰碑自尽。一九四九年，林有山的家乡得到了解放，他的儿子志刚参加了解放军，随军回到故乡，公审了地主吴天豹，林有山的冤仇终于得到了昭雪。
an bian ji lang,岸边激浪,1964,August First Film Studio,Feature,1,一九四九年，东南沿海某渔村青年农民阿炳在渔村解放前夕，因揭露了国民党乡长蛇头疔企图把搜刮来的家财运往海外的阴谋，被蛇头疔抓住，幸亏游击队及时赶到，才免遭残害。解放后，阿炳当了民兵队长，在土改和对敌特斗争中，处处带头。一九五二年的一天，蛇头疔带着一个亲信敌特，潜回莲花乡，企图携妻带子逃往台湾。敌特在海边偷船时，被渔家阿亮父女发现。敌特欲持刀行凶，被巡逻的阿炳所救。蛇头疔隐藏在其妻淑贞家的事。{LINE_CUT}不久被民兵觉察出来，蛇头疔见事败露，叫淑贞去报假案迷惑民兵，然后乘机逃走。十年后，蛇头疔率领小股敌特窜犯大陆。阿炳的妻子阿亮领着儿子牛仔到某小岛上割紫菜，与敌特相遇。蛇头疔要阿亮回村给淑贞送信，并扣下阿亮的儿子作为人质。阿亮冒着牺牲亲生儿子的危险，率领民兵将计就计，登上海岛，在公安部队的配合下，全歼了登陆的敌特，救回了儿子。
